


                         Node(***)                      Node(***)                      Node(***)                      Node(***)                      Node(

     time         hNew     theta     conc        hNew     theta     conc        hNew     theta     conc        hNew     theta     conc    
    164.300      2.834    .4500   .131E-05       .540    .4500   .567E+00      4.157    .4500   .721E-01       .000    .4500   .262E+00
    164.355      2.834    .4500   .131E-05       .540    .4500   .566E+00      4.157    .4500   .721E-01       .000    .4500   .262E+00
    164.411      2.834    .4500   .131E-05       .540    .4500   .566E+00      4.157    .4500   .722E-01       .000    .4500   .262E+00
    164.467      2.834    .4500   .131E-05       .540    .4500   .565E+00      4.157    .4500   .723E-01       .000    .4500   .262E+00
    164.522      2.834    .4500   .131E-05       .540    .4500   .565E+00      4.157    .4500   .724E-01       .000    .4500   .262E+00
    164.578      2.834    .4500   .131E-05       .540    .4500   .565E+00      4.157    .4500   .725E-01       .000    .4500   .262E+00
    164.633      2.834    .4500   .131E-05       .540    .4500   .564E+00      4.157    .4500   .726E-01       .000    .4500   .262E+00
    164.689      2.834    .4500   .132E-05       .540    .4500   .564E+00      4.157    .4500   .727E-01       .000    .4500   .262E+00
    164.744      2.834    .4500   .132E-05       .540    .4500   .563E+00      4.157    .4500   .728E-01       .000    .4500   .262E+00
    164.800      2.834    .4500   .132E-05       .540    .4500   .563E+00      4.157    .4500   .729E-01       .000    .4500   .262E+00
    164.855      2.834    .4500   .132E-05       .540    .4500   .562E+00      4.157    .4500   .730E-01       .000    .4500   .262E+00
    164.911      2.834    .4500   .132E-05       .540    .4500   .562E+00      4.157    .4500   .731E-01       .000    .4500   .262E+00
    164.966      2.834    .4500   .132E-05       .540    .4500   .561E+00      4.157    .4500   .732E-01       .000    .4500   .262E+00
    165.022      2.834    .4500   .132E-05       .540    .4500   .561E+00      4.157    .4500   .733E-01       .000    .4500   .262E+00
    165.077      2.834    .4500   .132E-05       .540    .4500   .561E+00      4.157    .4500   .734E-01       .000    .4500   .262E+00
    165.133      2.834    .4500   .132E-05       .540    .4500   .560E+00      4.157    .4500   .735E-01       .000    .4500   .262E+00
    165.188      2.834    .4500   .133E-05       .540    .4500   .560E+00      4.157    .4500   .736E-01       .000    .4500   .262E+00
    165.244      2.834    .4500   .133E-05       .540    .4500   .559E+00      4.157    .4500   .737E-01       .000    .4500   .262E+00
    165.299      2.834    .4500   .133E-05       .540    .4500   .559E+00      4.157    .4500   .738E-01       .000    .4500   .262E+00
    165.355      2.834    .4500   .133E-05       .540    .4500   .558E+00      4.157    .4500   .739E-01       .000    .4500   .262E+00
    165.410      2.834    .4500   .133E-05       .540    .4500   .558E+00      4.157    .4500   .740E-01       .000    .4500   .262E+00
    165.466      2.834    .4500   .133E-05       .540    .4500   .557E+00      4.157    .4500   .741E-01       .000    .4500   .262E+00
    165.522      2.834    .4500   .133E-05       .540    .4500   .557E+00      4.157    .4500   .742E-01       .000    .4500   .262E+00
    165.577      2.834    .4500   .133E-05       .540    .4500   .556E+00      4.157    .4500   .743E-01       .000    .4500   .262E+00
    165.633      2.834    .4500   .133E-05       .540    .4500   .556E+00      4.157    .4500   .744E-01       .000    .4500   .262E+00
    165.688      2.834    .4500   .134E-05       .540    .4500   .555E+00      4.157    .4500   .745E-01       .000    .4500   .262E+00
    165.744      2.834    .4500   .134E-05       .540    .4500   .555E+00      4.157    .4500   .746E-01       .000    .4500   .262E+00
    165.799      2.834    .4500   .134E-05       .540    .4500   .555E+00      4.157    .4500   .747E-01       .000    .4500   .262E+00
    165.855      2.834    .4500   .134E-05       .540    .4500   .554E+00      4.157    .4500   .747E-01       .000    .4500   .262E+00
    165.910      2.834    .4500   .134E-05       .540    .4500   .554E+00      4.157    .4500   .748E-01       .000    .4500   .262E+00
    165.966      2.834    .4500   .134E-05       .540    .4500   .553E+00      4.157    .4500   .749E-01       .000    .4500   .262E+00
    166.021      2.834    .4500   .134E-05       .540    .4500   .553E+00      4.157    .4500   .750E-01       .000    .4500   .262E+00
    166.077      2.834    .4500   .134E-05       .540    .4500   .552E+00      4.157    .4500   .751E-01       .000    .4500   .262E+00
    166.132      2.834    .4500   .134E-05       .540    .4500   .552E+00      4.157    .4500   .752E-01       .000    .4500   .262E+00
    166.188      2.834    .4500   .134E-05       .540    .4500   .551E+00      4.157    .4500   .753E-01       .000    .4500   .262E+00
    166.243      2.834    .4500   .134E-05       .540    .4500   .551E+00      4.157    .4500   .754E-01       .000    .4500   .262E+00
    166.299      2.834    .4500   .135E-05       .540    .4500   .550E+00      4.157    .4500   .755E-01       .000    .4500   .262E+00
    166.354      2.834    .4500   .135E-05       .540    .4500   .550E+00      4.157    .4500   .756E-01       .000    .4500   .262E+00
    166.410      2.834    .4500   .135E-05       .540    .4500   .549E+00      4.157    .4500   .757E-01       .000    .4500   .262E+00
    166.465      2.834    .4500   .135E-05       .540    .4500   .549E+00      4.157    .4500   .758E-01       .000    .4500   .262E+00
    166.521      2.834    .4500   .135E-05       .540    .4500   .548E+00      4.157    .4500   .759E-01       .000    .4500   .262E+00
    166.577      2.834    .4500   .135E-05       .540    .4500   .548E+00      4.157    .4500   .760E-01       .000    .4500   .262E+00
    166.632      2.834    .4500   .135E-05       .540    .4500   .547E+00      4.157    .4500   .761E-01       .000    .4500   .262E+00
    166.688      2.834    .4500   .135E-05       .540    .4500   .547E+00      4.157    .4500   .762E-01       .000    .4500   .262E+00
    166.743      2.834    .4500   .135E-05       .540    .4500   .546E+00      4.157    .4500   .763E-01       .000    .4500   .262E+00
    166.799      2.834    .4500   .135E-05       .540    .4500   .546E+00      4.157    .4500   .764E-01       .000    .4500   .262E+00
    166.854      2.834    .4500   .135E-05       .540    .4500   .545E+00      4.157    .4500   .765E-01       .000    .4500   .262E+00
    166.910      2.834    .4500   .135E-05       .540    .4500   .545E+00      4.157    .4500   .766E-01       .000    .4500   .261E+00
    166.965      2.834    .4500   .136E-05       .540    .4500   .544E+00      4.157    .4500   .767E-01       .000    .4500   .261E+00
    167.021      2.834    .4500   .136E-05       .540    .4500   .544E+00      4.157    .4500   .767E-01       .000    .4500   .261E+00
    167.076      2.834    .4500   .136E-05       .540    .4500   .544E+00      4.157    .4500   .768E-01       .000    .4500   .261E+00
    167.132      2.834    .4500   .136E-05       .540    .4500   .543E+00      4.157    .4500   .769E-01       .000    .4500   .261E+00
    167.187      2.834    .4500   .136E-05       .540    .4500   .543E+00      4.157    .4500   .770E-01       .000    .4500   .261E+00
    167.243      2.834    .4500   .136E-05       .540    .4500   .542E+00      4.157    .4500   .771E-01       .000    .4500   .261E+00
    167.298      2.834    .4500   .136E-05       .540    .4500   .542E+00      4.157    .4500   .772E-01       .000    .4500   .261E+00
    167.354      2.834    .4500   .136E-05       .540    .4500   .541E+00      4.157    .4500   .773E-01       .000    .4500   .261E+00
    167.409      2.834    .4500   .136E-05       .540    .4500   .541E+00      4.157    .4500   .774E-01       .000    .4500   .261E+00
    167.465      2.834    .4500   .136E-05       .540    .4500   .540E+00      4.157    .4500   .775E-01       .000    .4500   .261E+00
    167.521      2.834    .4500   .136E-05       .540    .4500   .540E+00      4.157    .4500   .776E-01       .000    .4500   .261E+00
    167.576      2.834    .4500   .136E-05       .540    .4500   .539E+00      4.157    .4500   .777E-01       .000    .4500   .261E+00
    167.632      2.834    .4500   .136E-05       .540    .4500   .539E+00      4.157    .4500   .778E-01       .000    .4500   .261E+00
    167.687      2.834    .4500   .136E-05       .540    .4500   .538E+00      4.157    .4500   .779E-01       .000    .4500   .261E+00
    167.743      2.834    .4500   .136E-05       .540    .4500   .538E+00      4.157    .4500   .780E-01       .000    .4500   .261E+00
    167.798      2.834    .4500   .137E-05       .540    .4500   .537E+00      4.157    .4500   .781E-01       .000    .4500   .261E+00
    167.854      2.834    .4500   .137E-05       .540    .4500   .537E+00      4.157    .4500   .782E-01       .000    .4500   .261E+00
    167.909      2.834    .4500   .137E-05       .540    .4500   .536E+00      4.157    .4500   .783E-01       .000    .4500   .261E+00
    167.965      2.834    .4500   .137E-05       .540    .4500   .536E+00      4.157    .4500   .784E-01       .000    .4500   .261E+00
    168.020      2.834    .4500   .137E-05       .540    .4500   .535E+00      4.157    .4500   .784E-01       .000    .4500   .261E+00
    168.076      2.834    .4500   .137E-05       .540    .4500   .535E+00      4.157    .4500   .785E-01       .000    .4500   .261E+00
    168.131      2.834    .4500   .137E-05       .540    .4500   .534E+00      4.157    .4500   .786E-01       .000    .4500   .261E+00
    168.187      2.834    .4500   .137E-05       .540    .4500   .533E+00      4.157    .4500   .787E-01       .000    .4500   .261E+00
    168.242      2.834    .4500   .137E-05       .540    .4500   .533E+00      4.157    .4500   .788E-01       .000    .4500   .261E+00
    168.298      2.834    .4500   .137E-05       .540    .4500   .532E+00      4.157    .4500   .789E-01       .000    .4500   .261E+00
    168.353      2.834    .4500   .137E-05       .540    .4500   .532E+00      4.157    .4500   .790E-01       .000    .4500   .260E+00
    168.409      2.834    .4500   .137E-05       .540    .4500   .531E+00      4.157    .4500   .791E-01       .000    .4500   .260E+00
    168.464      2.834    .4500   .137E-05       .540    .4500   .531E+00      4.157    .4500   .792E-01       .000    .4500   .260E+00
    168.520      2.834    .4500   .137E-05       .540    .4500   .530E+00      4.157    .4500   .793E-01       .000    .4500   .260E+00
    168.576      2.834    .4500   .137E-05       .540    .4500   .530E+00      4.157    .4500   .794E-01       .000    .4500   .260E+00
    168.631      2.834    .4500   .137E-05       .540    .4500   .529E+00      4.157    .4500   .795E-01       .000    .4500   .260E+00
    168.687      2.834    .4500   .137E-05       .540    .4500   .529E+00      4.157    .4500   .796E-01       .000    .4500   .260E+00
    168.742      2.834    .4500   .137E-05       .540    .4500   .528E+00      4.157    .4500   .797E-01       .000    .4500   .260E+00
    168.798      2.834    .4500   .137E-05       .540    .4500   .528E+00      4.157    .4500   .798E-01       .000    .4500   .260E+00
    168.853      2.834    .4500   .137E-05       .540    .4500   .527E+00      4.157    .4500   .799E-01       .000    .4500   .260E+00
    168.909      2.834    .4500   .137E-05       .540    .4500   .527E+00      4.157    .4500   .799E-01       .000    .4500   .260E+00
    168.964      2.834    .4500   .138E-05       .540    .4500   .526E+00      4.157    .4500   .800E-01       .000    .4500   .260E+00
    169.020      2.834    .4500   .138E-05       .540    .4500   .526E+00      4.157    .4500   .801E-01       .000    .4500   .260E+00
    169.075      2.834    .4500   .138E-05       .540    .4500   .525E+00      4.157    .4500   .802E-01       .000    .4500   .260E+00
    169.131      2.834    .4500   .138E-05       .540    .4500   .525E+00      4.157    .4500   .803E-01       .000    .4500   .260E+00
    169.186      2.834    .4500   .138E-05       .540    .4500   .524E+00      4.157    .4500   .804E-01       .000    .4500   .260E+00
    169.242      2.834    .4500   .138E-05       .540    .4500   .524E+00      4.157    .4500   .805E-01       .000    .4500   .260E+00
    169.297      2.834    .4500   .138E-05       .540    .4500   .523E+00      4.157    .4500   .806E-01       .000    .4500   .260E+00
    169.353      2.834    .4500   .138E-05       .540    .4500   .523E+00      4.157    .4500   .807E-01       .000    .4500   .260E+00
    169.408      2.834    .4500   .138E-05       .540    .4500   .522E+00      4.157    .4500   .808E-01       .000    .4500   .260E+00
    169.464      2.834    .4500   .138E-05       .540    .4500   .522E+00      4.157    .4500   .809E-01       .000    .4500   .259E+00
